square_feet,num_rooms,age,distance_to_city(km),price
1459.998696,6,31,26.06613918,148874.0217
2081.398309,2,82,8.176344006,228396.6826
2747.515155,6,26,25.30155345,399053.0024
1343.515735,4,31,5.909157049,225180.0065
2196.987613,3,60,6.745122272,298626.4421
1598.864083,5,24,4.193385569,293825.4932
1747.683129,6,63,25.87029939,162240.9705
1598.444583,2,63,4.139380397,168395.612
1634.071346,7,27,5.005232913,356471.0798
3360.956074,2,39,8.130727352,482135.5084
2422.227936,4,90,17.60720986,285903.5645
2550.868931,3,13,26.52522537,280547.8119
2245.996743,6,41,13.1286165,347105.0738
1196.871606,6,38,16.84229253,201955.282
2197.478985,2,1,5.828192599,314907.7783
2536.464807,4,80,8.712429821,359505.2201
1573.300263,2,0,4.883847112,239845.412
2482.663334,2,31,12.8876465,299856.6015
2352.168105,3,82,18.1197341,239588.2192
2926.020022,4,63,9.236566371,387380.1333
1791.108494,3,77,25.53387981,86059.00311
1451.194509,4,30,29.45591218,121920.2092
1819.185945,6,57,4.484490717,324140.7536
2717.785497,5,81,1.517941624,443383.9198
1085.79706,7,77,23.90353031,118491.4016
965.8121423,5,13,6.528637656,238536.5768
2044.697639,4,87,11.24125119,270719.8895
1778.705354,5,68,12.43270533,251403.8514
2003.863947,2,15,27.58138228,197045.0571
2472.655886,6,68,20.10630826,346968.8852
1723.715327,7,53,2.177675219,290408.4807
1063.497085,7,12,1.429496981,270775.937
3022.240779,7,79,6.787474828,443229.1217
1501.385856,6,78,10.22698629,229334.8997
1470.481439,5,30,15.05119119,200460.9824
2551.860007,7,68,25.29734296,388685.3491
1807.755439,7,20,10.12971493,330156.2253
1968.305074,4,29,11.91957936,288775.1276
2241.395062,2,22,10.55079997,293409.9288
2541.791552,4,37,1.259994745,408192.1342
1833.269653,5,28,28.70084463,178555.7872
2759.976003,6,76,5.03088064,407239.009
932.1000756,6,31,9.342356868,138513.367
2379.893618,4,61,4.749795761,363144.31
1580.236221,3,90,15.22575153,122413.7402
2686.135658,4,97,28.03281733,284428.8266
2071.022239,3,44,3.920320811,282168.9282
1663.547334,4,48,13.78601078,242128.3366
2331.420547,3,32,1.648870527,400913.916
2446.594174,3,3,23.35604842,332749.7473
2320.947061,7,17,19.59555816,377860.2146
1485.15188,7,69,21.29126125,180552.3613
1757.991438,3,63,14.69775447,212731.2973
1997.963581,3,27,27.32135786,180258.4851
1979.370174,2,57,12.87716608,220933.8476
2374.872738,3,90,15.90846717,245813.6159
992.5493837,7,89,21.16338745,76237.13308
2167.163527,3,55,16.09625859,255154.1756
1855.009323,6,19,6.49073379,361634.4945
1580.749692,2,76,10.19504792,131520.65
1628.756611,3,91,3.676539576,204133.1975
1892.731168,7,33,13.54579142,278600.1543
500,7,86,18.6723707,14655.03968
1649.355215,5,9,4.437368384,307069.5258
1562.092588,7,93,19.28702652,192025.5003
2266.391605,2,21,26.89329205,241878.5754
1597.236659,7,4,10.79398826,323272.0154
1892.4431,6,43,7.43895979,335003.5807
2771.138314,4,8,26.89717585,349973.2298
2497.17576,6,42,21.06641184,355339.2676
2451.1357,6,3,4.056451174,471426.2805
1750.063785,2,41,12.83524661,187152.9222
2271.51614,2,64,20.54859839,206876.8315
1883.0511,5,97,17.65713237,209174.5465
1901.953395,7,40,18.93786646,326845.4331
2204.842672,5,63,17.44692005,304628.1722
1701.503206,2,54,24.14377959,97924.26178
2746.501552,7,89,10.29238175,389001.6893
1919.93493,2,17,21.54540809,192550.5721
2309.180283,2,15,29.74130383,224648.9501
2727.80024,4,86,12.30880688,342591.1267
2515.826887,6,45,23.94040112,357477.633
1295.540449,5,35,8.137167877,244547.494
2222.447948,5,89,9.175004656,298605.4805
2425.359697,3,65,28.11105235,213694.7613
2445.931511,4,43,1.752212331,405463.5937
1443.352583,2,4,7.305393001,237239.9488
1671.482381,2,28,15.00470024,198747.5922
2497.279118,4,3,12.65358103,379693.0465
1619.119815,7,98,19.24592221,176393.2839
1850.151972,5,85,6.58893946,237366.0241
2787.937905,2,48,3.045863127,398831.107
1976.100375,3,71,11.71066854,239324.1155
1636.612931,5,84,16.20630202,195157.3334
1561.191322,6,7,17.29805328,283723.6393
2166.359665,4,51,18.44331218,291343.5808
1333.425996,5,68,16.91119788,119958.597
1876.332018,6,20,8.126807158,348911.0156
2166.615267,3,26,23.17194234,251917.7682
2649.57491,7,37,3.54562759,481229.1704
2333.77404,4,4,6.752262507,375737.9021
1642.967441,7,84,22.44196226,219127.9015
2589.209659,2,60,9.112057889,311049.1492
1850.242481,7,7,15.31072981,290131.346
1382.148489,2,85,10.48873448,110280.0466
1913.97932,6,17,15.70245514,306827.349
2719.084601,5,3,11.0530182,486751.5445
2082.620025,3,3,29.83203171,230026.7243
2006.260932,6,36,11.36685009,321999.6344
2818.605822,3,14,19.1844331,368931.606
1284.322576,7,37,26.76195331,157670.5498
1357.200443,3,26,19.50011484,184422.1598
1192.076765,7,84,17.4098604,161271.89
2186.324093,3,47,17.50765419,225267.1396
2083.246564,4,45,15.39736062,265611.3825
2771.368184,6,45,24.41983164,368133.4204
2121.737539,4,47,2.462298272,316797.7754
1797.92142,5,58,26.66876733,142685.2672
2000.897436,5,3,18.00247439,319033.5112
2058.853709,2,74,25.61732342,130648.7794
1164.119363,2,18,1.301388374,215086.395
3355.165822,2,56,26.20901571,356393.6834
2259.935509,5,18,4.483988056,389085.0097
2105.004154,3,90,21.91532219,127839.3392
2307.581992,7,41,13.07912039,404188.0538
2354.70549,3,91,20.75109934,224320.8635
1929.723257,6,4,19.21750239,300407.0822
1684.379432,5,47,5.738499865,259158.5877
2299.725343,7,24,15.92379917,413321.6298
2192.85542,7,66,9.039683723,336445.5004
1595.05495,7,25,17.25266844,260621.9512
2709.517806,2,73,22.40209521,272812.0969
2146.676018,7,87,3.356494023,387234.2654
2364.909681,7,61,15.95711028,349624.5066
2695.960444,5,92,18.9112648,303141.4031
2010.944411,3,6,9.565656154,305678.5966
2158.476003,3,43,28.637101,215675.3088
2405.013619,4,86,16.08878194,296896.0309
1637.569458,4,26,6.292995606,240667.2577
2027.025831,6,41,4.125859592,364723.3792
2062.774293,5,72,16.70812693,225190.2012
1521.970724,4,55,11.88191305,211570.3868
3158.818394,4,2,6.583865835,527351.108
1296.353278,5,12,1.890256117,254577.9985
1350.948048,3,69,17.43140232,137168.107
2657.113288,6,58,18.35940687,375470.2284
2356.633125,6,37,5.112275434,415437.4412
1487.017591,6,84,18.45040344,163218.3918
2303.644508,4,82,28.60720989,200349.868
2733.925222,3,88,29.37057269,227606.2699
1984.868471,6,67,26.76629516,202074.625
3299.41145,5,85,24.40527884,412467.935
1137.969095,6,68,7.071667265,177482.1761
2346.911727,2,0,5.536620292,353825.4968
2583.264168,3,49,13.90348047,326386.3411
2445.671951,2,80,18.96932079,260494.4783
1897.822137,3,72,25.66968184,166948.2292
1854.779259,7,8,7.726928193,363685.2805
2222.072586,5,52,14.90978912,331297.6508
2407.877243,7,87,19.77576702,317465.1548
2301.236718,4,9,13.92222178,329705.8935
2520.028945,4,83,14.17161664,294623.6717
1490.565021,7,80,7.52839767,273407.8423
1886.11451,3,76,29.61316624,160508.2506
1529.992034,6,28,14.78060522,253992.1142
1806.943612,2,35,16.44951642,182463.2165
2507.610446,5,86,7.338219447,350952.1203
2053.99196,6,26,15.90996483,307300.0863
3303.429582,4,17,8.405137197,504153.4837
2096.703184,6,17,6.86775129,368865.7651
2029.84594,7,8,8.995945277,389910.2897
2053.09146,7,66,1.080029807,378977.1907
1681.095654,2,6,17.53438225,195529.214
1971.081694,4,57,12.23692016,253051.1946
2563.894014,3,78,27.06198156,246484.0267
2056.985334,5,29,2.180508035,364061.0814
1603.270135,7,72,2.252808725,293926.1604
1537.45769,5,60,26.690332,133635.788
1774.899054,4,90,4.672694624,263737.1397
2036.931717,3,99,1.06264302,251402.25
2596.793268,7,81,6.188502048,429502.4021
1329.755679,2,94,24.89240908,6033.75263
1840.086861,5,16,24.2787084,245618.3838
2072.15501,4,52,10.86383411,295428.7447
1083.147116,5,5,20.3728966,177292.7702
1583.200859,3,38,15.71024151,173243.5578
1660.05573,2,24,27.23731471,106542.5347
1602.014813,3,41,2.636280787,230441.1116
2095.944773,7,41,24.58219473,309771.5737
1919.720195,6,58,5.947361413,361856.2545
1722.356949,3,37,12.35700603,236257.5804
2213.981313,3,30,6.566757392,304020.6214
2861.537359,5,28,21.37581788,410364.5721
2819.628258,3,8,20.67145921,352711.1209
1038.614114,4,0,16.88903045,144364.1125
2288.536092,7,79,21.24672807,301791.395
1910.988355,5,86,19.54737864,210018.7372
2077.577671,5,71,23.51681961,224361.3945
1800.858483,6,46,7.942792887,292392.5651
2058.794315,7,75,13.43846583,327825.9834
2075.703698,4,9,5.397169351,344818.3799
1710.524121,7,15,13.45821336,339377.8063
1551.816226,3,46,21.34906079,112839.5321
1775.652159,6,42,21.05034366,243406.7123
2117.129632,4,23,21.5733802,242179.5246
2299.498171,6,7,9.954258331,391471.7813
2426.674489,7,74,20.20420524,318719.9029
1752.904988,2,25,11.65652327,250065.241
2141.922284,7,6,28.39026934,339497.4892
2481.251296,3,78,10.95762461,316884.5466
2582.797448,6,14,18.48752879,401647.6882
1970.583573,2,47,22.75422571,178577.5864
1889.534138,3,2,27.28581544,230330.6267
2095.562117,6,15,13.6999295,364860.7758
1425.146264,6,78,11.45406814,198861.7673
1903.195244,7,88,13.47081708,299858.6329
2372.293199,6,96,10.38719419,344198.5996
2320.973565,6,13,19.96381021,360175.381
1864.866198,5,87,28.04878616,143306.4633
2108.859101,6,74,4.656059188,328063.7241
1587.67483,7,2,17.26673988,283094.018
2351.746074,5,72,27.03181304,254742.6637
1961.089282,5,69,3.903321795,322362.4396
1862.024274,2,30,15.32209691,183807.3197
1819.138082,3,79,26.09165828,84480.44734
1968.553067,5,74,27.11311414,166687.5932
1776.061178,4,16,15.91621267,242674.581
2329.071518,5,48,1.72360465,416661.6485
1802.358226,4,2,4.063536174,322427.6897
2796.482048,2,82,18.01478561,292493.8461
2732.605252,4,87,4.591899588,388289.3801
1554.228255,2,54,5.33311553,171997.2434
2034.852135,2,71,23.39139584,186468.6177
1674.671689,2,99,22.7700697,65054.28719
1836.676218,4,39,25.44041002,220495.2118
3001.213734,4,65,4.066318959,442326.9453
1846.214291,2,86,6.746201552,190451.07
2180.113019,2,39,25.15588147,180021.7618
2270.660647,3,29,21.91154065,265987.0996
1499.685314,2,24,24.37272771,164176.8064
1572.452263,6,6,29.70262457,209626.4824
1396.988814,3,91,26.06851658,53614.47669
1557.014633,3,49,16.09343427,150752.9511
574.9849453,3,80,10.01227736,28026.02998
2272.2912,6,95,17.52062101,281392.9311
3027.096921,3,0,19.51900996,415212.7988
2073.91037,3,90,10.7240521,237362.1906
1291.86557,4,43,23.35717409,77677.04554
1678.611809,7,99,3.689859987,272331.9815
1770.561577,4,48,23.60239267,155631.7164
1491.207611,2,6,1.927957042,248619.3265
2430.091319,2,2,15.44101576,310824.6316
2405.130022,5,93,25.98165744,224744.4191
1422.274103,7,0,3.508362947,309130.4751
2362.540522,6,50,16.01442916,366622.232
2763.406332,4,97,5.62235173,355844.2612
2951.279103,2,37,26.94965675,298458.8092
3432.606012,6,42,25.13802028,497813.1017
1549.003675,3,54,28.08360006,109291.6997
3412.110213,6,56,26.3744879,403251.3077
1822.896806,4,52,22.36004599,217341.4944
1703.767272,7,99,6.361786672,297713.9703
2163.536187,5,32,9.772575854,374755.0706
1708.969333,4,79,15.40879959,193665.1868
2199.52207,7,61,18.07800666,296504.082
1339.961406,2,10,23.68331846,111593.1085
1880.623699,2,71,7.581829217,184215.5027
2642.791117,6,51,4.72004443,424498.1243
1971.469354,4,0,14.99569495,278524.1939
2070.797893,2,13,5.577400915,297192.0703
2237.629302,3,93,21.11836727,200331.6368
2585.330815,3,84,17.69329581,266434.9042
1172.387644,5,20,22.49212611,133640.2809
2292.262026,6,33,2.83966023,410823.1138
1865.93043,2,89,28.97622925,115997.8719
2083.318948,5,13,1.000160564,437772.1494
2529.975085,3,39,10.43783004,339293.189
1402.906674,5,34,20.70940901,179610.4402
1493.677779,5,41,2.309120142,254680.5069
1032.28502,2,81,3.417137859,112110.0898
1725.420529,2,19,3.22376168,254165.2697
2665.216172,2,59,17.86378207,277241.4182
1939.706406,6,8,26.98183414,308078.5355
1329.937552,5,32,17.10767235,154830.8862
1757.160628,5,48,18.50356922,173999.701
1256.069148,6,67,11.03404789,200936.7377
1437.406949,3,3,1.543493601,257541.0061
2194.409455,4,47,1.626826815,341107.3526
1413.063337,3,15,26.76098903,177787.7354
2556.317153,6,46,3.974600723,452179.1007
1964.439855,5,25,29.99389178,218526.2373
2042.797352,5,69,5.768255734,294419.6913
1860.813516,2,36,20.56439887,189215.79
2386.423919,2,21,28.51970869,199707.9918
2391.579944,5,6,11.50638905,384883.0175
2167.527176,5,41,22.29856247,271894.2846
2282.394553,7,29,11.17484266,401754.8063
1893.955165,2,73,9.843290646,199028.1948
2271.101503,2,78,6.852318395,254539.4087
1831.061112,3,5,24.8071123,224036.8483
2001.115811,5,23,8.464224845,301813.1762
1862.678125,5,65,9.211586724,262785.3077
1771.39073,6,39,29.97012252,186499.3857
1655.444101,3,14,10.49200263,262093.464
2233.845052,4,52,13.26046018,287596.795
2655.302956,4,84,29.71160828,254490.6732
2585.550986,4,81,11.70971002,334945.0337
1371.717332,7,4,11.61840821,246963.1919
2644.601526,2,88,25.00371952,222358.6836
1840.920749,4,35,10.04598069,236053.4925
2300.366508,6,73,7.779797006,360181.6955
1546.892334,2,45,13.2730974,146061.9324
2070.989957,2,22,21.31858322,245788.969
2156.861591,4,87,2.254047724,301643.6381
1257.697604,2,44,11.84356479,110035.6906
2304.133583,3,9,11.04110216,365411.704
2672.967504,3,53,8.099732071,350008.6619
1912.676027,4,69,19.97433274,215923.6416
2680.084065,6,76,9.409712332,408314.6216
1905.153253,2,84,18.59521521,141488.2795
2424.792266,5,31,15.6257684,327870.4417
890.715017,4,42,7.298506254,159947.9721
3209.38889,7,14,8.730415654,573765.5363
2747.729123,2,65,5.947401546,341983.4002
1857.687248,4,14,2.642247231,336333.9647
1013.955487,4,80,18.95646543,77434.23383
2144.014184,6,19,20.51087212,322288.1429
1278.037226,5,49,5.813999815,218403.5615
2222.426769,2,5,18.84637916,294772.1944
2205.78286,4,78,29.48045746,216210.3971
1529.298415,4,16,3.157660753,275214.4751
2560.483512,2,25,15.2207553,296219.893
2402.787351,4,21,22.2581082,282076.0355
2487.911669,4,72,2.334266737,355695.5604
2004.428852,4,63,23.56993133,181116.8406
1292.237967,3,75,29.40582588,-1842.812319
2488.936136,3,85,3.566148042,367466.1803
1864.8143,5,57,24.84466726,209060.794
1305.109928,6,86,11.97886479,159396.2134
2676.019683,2,36,5.179369871,378855.7662
3049.70376,6,77,15.30260307,388214.567
1979.375936,6,87,3.074043338,337682.6116
3079.560577,3,71,16.14094084,331237.1746
2045.657364,5,89,1.561346852,320242.426
1809.772048,6,95,22.12973181,149048.7051
1684.770773,6,27,15.15112089,261679.8496
2818.541204,4,95,14.30925017,361088.7072
1609.928059,2,85,6.689553319,130362.4005
2367.634655,5,48,11.47663152,346787.8627
1720.418082,2,72,6.27421354,207247.0582
1769.846619,3,66,22.32631292,157128.8182
2515.124847,6,88,6.771733684,376813.7786
1809.981577,6,75,18.88584648,231983.2744
1797.60231,7,92,9.108617531,259880.7798
2566.402349,2,66,20.05248368,297353.851
2798.698647,3,40,16.67319381,324226.4709
2322.344902,7,45,13.27972032,400194.5485
1672.615112,7,86,20.51702417,206097.0367
1744.69575,4,86,13.05594008,202766.8468
2039.957632,7,54,24.81974747,283785.8278
2160.465031,7,81,22.15835529,283390.5503
1506.067045,4,10,16.67853084,196296.9673
2361.51897,6,99,26.43475979,237328.6527
2042.756665,6,25,25.03699282,247196.7423
1142.145841,5,71,16.42334244,112235.2494
1535.536759,7,91,2.984983117,270855.9781
1747.935663,2,81,17.41389421,146263.4439
1963.571156,6,12,11.3024527,353852.0968
2944.639398,3,35,16.66327534,348277.7381
2119.085653,2,63,19.76678335,184785.4525
1579.614055,5,50,19.70031867,175195.5251
2110.315402,7,75,20.53219726,252682.9653
1823.956126,4,21,20.69879013,212380.8003
2162.37912,5,59,4.169161143,344536.6459
2290.283844,2,1,6.559657583,378020.059
2604.615324,4,55,19.28568913,300202.5663
1987.856752,3,39,12.83699927,232416.2278
2819.480264,4,27,23.12269771,348319.1021
2454.011331,4,76,4.622369186,355739.1815
1646.280228,3,96,6.554166838,202645.3578
3104.927833,6,2,17.19547463,496031.6236
2163.497257,6,62,15.52169256,275998.5508
1582.437748,4,97,8.725517465,152076.4183
2826.456526,4,22,12.84195406,421524.3363
3038.888793,5,54,2.014457064,511666.1215
1983.487368,6,31,2.074105132,412467.4181
1748.17487,3,83,3.752883082,196813.7984
1913.812521,7,27,17.72698114,314232.4601
2357.365864,7,7,26.04777602,335769.0987
2638.928328,4,2,8.546475389,413134.3387
2285.243665,4,93,1.984255062,300199.0399
2050.861604,7,88,21.55018596,245193.0875
2749.005885,5,52,25.80521493,313679.2264
1843.581763,5,93,5.007010773,308079.1318
2515.459669,5,28,12.18668318,379192.0188
1855.968601,2,93,5.603368377,217134.0105
2215.511479,3,97,4.084365488,261714.3409
1943.218718,2,88,19.79688762,189163.1802
1972.073909,4,80,29.05855781,157299.5969
1811.306741,5,58,20.66680314,227100.6301
2672.427016,5,23,29.55962522,318244.376
1633.536981,7,37,13.59746301,299572.0442
1629.883874,7,27,27.03822388,228989.2422
3060.496783,5,96,6.947442515,420757.7539
2488.923782,6,61,4.419226643,388644.6054
807.4431507,7,99,21.37308148,50500.195
1717.37063,3,50,11.7708416,202288.517
1094.005331,2,6,10.21294048,164416.6628
1524.654653,3,22,20.46713676,159717.5369
500,7,45,10.67103721,78213.93988
1931.505211,5,89,17.604187,225628.4477
1429.02909,4,77,9.684198082,194796.7048
2029.952628,6,27,23.72897006,245526.6943
1187.439371,7,23,10.05926187,280914.2085
2041.455927,3,6,16.51483019,305577.2741
1792.541861,4,99,1.672106427,228903.1337
2750.976483,7,78,23.96019272,332502.3167
2705.678431,5,48,18.98979547,383962.3364
2392.672802,5,2,6.574874943,396633.5619
1836.69311,5,1,7.245827907,324908.0154
2992.690198,5,6,8.612294637,473539.4616
1223.482361,7,79,17.71937303,156043.6452
1298.220685,6,20,16.90117366,239530.9374
1958.10845,6,8,8.94204787,368504.3648
3127.019054,3,11,21.12780647,432775.3158
1898.830547,7,92,26.78219381,191877.5634
1908.377378,5,23,2.261948852,353892.9191
1279.044822,6,32,13.0987025,189834.4555
2472.964793,7,77,18.21208344,340946.5831
2476.588127,4,42,18.0066209,304535.7124
2394.537601,6,81,1.566525063,387142.6088
1685.389664,6,4,7.10641591,328696.1285
1646.646616,3,78,2.793090918,208742.7402
1353.438875,6,70,17.4999871,207667.0357
2041.936251,4,88,19.71630674,235059.797
1459.796335,5,13,5.632522739,306129.6842
1411.291747,2,35,10.65732246,199308.3292
1788.154642,3,34,10.56430856,269787.7064
1755.421912,4,49,24.77426762,169994.4021
1731.010736,3,87,6.645122731,196927.8046
2233.222298,7,78,16.90110952,317185.8022
2039.523901,5,10,23.70512986,273189.2375
1855.921985,6,23,25.05776759,229298.5521
2091.506464,7,74,20.33041673,284005.9911
1504.236479,6,43,9.686304816,222881.5262
2052.639312,4,50,24.86835067,216306.9763
2075.301246,5,16,22.52281479,262785.6553
1248.47657,2,69,21.42960488,49502.68374
2497.846877,2,84,2.952726568,319737.4676
1559.283147,6,7,2.254681539,328561.995
2045.1549,7,78,21.16559363,230135.0495
2582.20587,5,95,28.39904924,226575.2577
2462.838379,5,73,23.43799391,288400.6597
2017.166694,4,27,25.11279143,218862.2031
1818.750499,7,78,16.80448614,262007.1391
2473.755954,2,11,9.832998179,351092.4281
2337.347489,4,42,20.65437001,281373.6355
1690.81749,3,81,21.64715539,131339.7183
1602.553176,5,36,20.58538118,187958.1291
963.8224092,2,87,28.45456264,-36691.55349
2077.015921,4,62,11.64819196,262921.2867
1958.651127,6,92,2.15006863,361773.0372
2568.095687,3,62,27.34488623,223811.2096
2179.527547,4,9,5.654474447,362511.7872
2667.114597,6,77,21.22223184,330617.8904
1651.317886,2,79,26.32292875,50045.72792
2569.075165,2,36,9.994100542,353907.0239
1735.54181,3,10,25.08204198,176346.58
2388.798031,6,89,10.62968566,288575.7119
1270.620804,5,18,24.03347992,166328.2924
2117.56765,2,51,3.025066026,278786.4417
1007.656029,7,17,20.00204696,172040.1411
1866.431257,5,93,20.63700434,197316.1185
2220.176997,5,31,15.25134907,318475.6725
1739.515724,4,22,20.92563505,206841.2506
1474.781186,4,11,27.77232645,200649.5853
2423.059235,2,57,22.28178992,191975.0206
1948.268605,5,76,28.87758484,146133.0568
1755.214676,4,20,14.0097571,231392.1973
2020.947961,6,20,16.32043122,357320.4928
3318.334571,6,92,8.64842222,469615.8084
2576.751425,6,92,29.58244837,271404.6494
2581.286834,6,90,2.59896532,394716.6345
2217.773159,5,28,11.39999211,359730.0202
2083.242636,6,78,9.633217778,306066.0356
801.9588558,5,46,12.20883968,118311.6139
1660.509827,2,11,27.61381796,165752.3117
1759.712793,2,57,11.67309835,197396.8202
1062.553968,6,40,27.59232293,86720.13301
1421.292105,6,18,13.27682699,255051.0218
1009.581765,6,11,25.78829431,179868.8481
1980.838082,2,22,16.13075286,245771.3574
2409.382985,4,4,10.02923246,390299.4786
2553.387259,2,25,14.03114417,300441.309
2207.392231,6,62,13.30705129,337061.9488
1518.301829,4,51,8.5375078,231502.273
1033.967421,4,9,9.39952317,185351.9602
1121.56565,3,85,6.407163718,113480.9113
1365.508711,5,38,10.74401616,269757.0195
1555.570151,6,22,19.10776829,252905.2362
1920.125751,5,10,12.21018689,341768.4934
1492.917891,3,91,21.65737312,85988.46114
2169.487947,5,94,29.62236692,180679.4691
1883.863249,6,71,11.93593131,284541.8123
2005.272856,3,47,14.41653721,239057.3851
2570.125276,5,91,5.759194551,364714.139
1409.884133,2,15,12.37424329,183875.5171
2209.352289,4,45,22.07814107,245755.9411
1993.013386,3,46,7.304739193,280836.4962
1833.25686,2,94,6.279567411,191192.3748
2442.62816,6,47,11.91487134,399160.3801
2439.507077,4,79,24.74083509,230995.5994
1526.754602,3,68,19.0860585,85584.25969
1908.919708,4,98,28.76980195,118276.2481
2140.605841,7,24,27.23167261,308878.2336
1863.496626,7,76,5.382978708,335891.7495
2292.510666,3,92,2.234030464,286849.5875
2140.596009,3,90,12.57374729,239062.6621
2916.28062,5,80,16.14030489,399443.6559
1234.860432,4,36,15.95154784,164496.3389
1938.782005,7,62,4.889110765,328559.0449
1545.748744,7,28,4.619705532,307099.2565
2302.053728,4,57,2.358961918,365213.3186
1191.414055,7,97,25.67493786,125844.2252
2173.156355,2,93,28.48458,130833.8564
1684.975784,7,30,4.354865586,337665.4853
1632.919067,7,85,7.180548688,236642.7673
1276.750898,6,88,3.606023657,198196.7789
1767.462027,2,67,26.44756296,91576.72614
2542.250265,5,98,28.80255327,239868.7609
1987.405658,3,40,8.592100725,244893.8653
2313.840209,7,49,9.803931068,382484.5669
2832.320911,5,43,11.51742085,404082.3455
2131.877792,5,8,15.57144902,352729.0099
1720.600214,2,58,20.79136838,118949.743
2233.626108,3,89,15.62732691,216460.2968
1727.851927,6,90,28.57904587,151925.0902
1747.788658,5,26,3.896910297,307609.4357
1240.0536,6,81,24.15955986,151399.2932
2463.128746,3,93,10.70000963,301579.5668
1806.998712,3,58,11.94888295,213649.5236
2091.049123,2,94,21.55605387,159239.1268
1482.019036,4,2,27.95193619,113434.7107
2217.973815,7,92,21.76982258,296481.4628
1619.029381,2,6,23.49995669,169592.5571
1929.145639,6,81,22.77259802,213045.6993
2438.913016,2,15,10.30837957,350612.0481
2395.379656,3,48,22.95098256,270309.0205
1988.984964,5,31,23.75110205,240264.784
1115.934484,7,88,16.4686093,144650.3669
3496.405285,7,43,16.56593092,559605.629
2872.929485,4,95,23.03190329,309877.8612
2361.337412,3,18,24.693895,267679.0171
1623.398109,7,2,10.77866782,333549.3925
1943.203919,7,59,24.24530431,278898.8476
1728.289785,5,34,24.61206119,217862.6806
2631.92797,6,28,7.789643587,424579.6344
2131.251445,6,74,21.79157161,268463.535
1607.918071,6,69,6.409483733,269223.4501
1764.62245,2,82,3.698424277,227483.5167
2560.594071,6,44,17.66174735,372436.7642
2800.048923,6,26,27.35091376,369865.9639
2764.165782,2,68,2.028311682,349120.0126
2378.516033,5,89,24.96854749,229042.7793
1873.687566,3,34,15.68766511,252773.7207
500,7,18,25.96596801,71129.28967
2148.580012,4,16,25.46083112,256987.0899
1999.085621,7,34,26.38331734,299858.732
2069.991048,6,76,23.29734469,259803.9831
2026.948674,6,77,25.44677828,205093.4985
1336.868919,7,29,6.104731009,305026.6095
2278.704278,7,47,9.811741317,352575.3146
2316.108157,6,56,8.032098953,380446.6276
2341.169391,2,16,22.53042081,269349.4726
2473.288502,2,14,5.455650462,392710.6612
2302.025822,2,81,6.284605921,280501.0773
1794.985294,4,13,26.4899769,198906.7057
1964.581576,3,13,21.47058359,231023.0636
2045.562434,6,44,26.38601936,304769.248
2053.849725,5,96,5.04130249,288523.7552
2499.108828,7,37,12.57043173,426955.6794
2321.834377,7,62,9.211383932,339795.0016
3038.67172,6,74,1.280751473,478849.8626
3103.23449,6,10,9.251165853,539604.7051
2039.824791,6,47,12.00791431,286643.6967
500,7,25,3.67436948,182616.1293
2618.416233,6,66,17.42813918,345119.232
1729.811831,7,24,12.11200721,294234.7123
1599.258039,3,80,2.347388206,193575.0398
1800.777363,5,60,21.41538708,233590.4461
1776.678477,2,85,22.14911518,117424.554
2306.134905,5,92,25.19967185,209713.149
1220.28211,6,25,15.0806774,218145.7266
1461.139627,5,33,29.09110512,157310.1853
2171.579277,6,89,27.50786019,211571.4286
2311.472015,5,8,16.98919713,372958.2891
2320.770822,4,39,13.903606,339732.5861
1606.481861,5,74,1.087998409,278558.9264
1510.867175,2,6,21.61884142,139060.8285
1746.682583,2,29,17.38368062,162502.9465
2119.936376,5,65,28.18878022,178189.2088
2742.738685,7,29,18.23273163,418136.8518
976.2814071,7,67,29.79282672,63121.85829
1889.635622,7,57,25.76075888,231912.8271
1333.660779,5,54,28.65434014,101833.3458
1173.878661,7,13,10.50222037,285230.4683
2483.478323,3,76,5.330743848,323076.4857
2272.312287,5,88,24.1092913,231324.9043
2224.716758,2,76,23.79971599,142357.097
2460.51292,7,76,7.132019243,441976.2711
1760.140552,4,36,23.17759497,165814.9599
1783.681242,7,43,17.87722738,261028.9553
3092.865308,2,5,4.176229202,491963.0912
1876.714473,3,25,15.55172433,243672.398
2367.566057,5,13,28.00300202,334983.6238
2003.19077,7,7,15.68726882,369442.5446
1075.870735,4,23,23.8722707,97393.57573
977.6854981,2,85,1.838389613,113342.554
1710.50789,4,38,22.11436097,211230.5376
2528.050626,6,48,28.4582842,295712.9977
2394.145828,2,84,15.48630576,256950.9332
2457.038582,6,62,10.79358748,368142.6267
1506.476911,4,25,19.75286464,180137.6552
2807.936245,5,9,27.57157524,377191.2262
1517.55335,5,76,6.126319865,213385.7857
2106.412199,5,57,12.70713209,286734.3465
1994.823855,6,13,5.532418148,398255.9045
1913.06309,5,72,15.40297273,207365.8217
2669.296069,3,70,16.67223838,285800.6796
1647.44474,2,38,28.38190483,120701.8665
1325.197372,2,30,12.96293946,142506.9193
2009.997743,4,49,17.44174179,265121.2055
1800.086633,7,15,26.67261465,268808.5673
3688.69146,6,71,10.32074501,524025.9007
2338.253738,2,50,20.5507522,239240.9881
1795.329712,6,14,22.95769362,271201.9448
1471.944215,4,88,10.58531881,164545.8315
1059.855795,5,37,5.76589438,183783.4138
1487.390457,7,78,15.58437672,201707.8786
